inventory_id,product_id,store_id,snapshot_date,qty_on_hand,qty_reserved,reorder_point,reorder_qty
657,444,42,2024-01-01,145,40,26,53
658,684,18,2024-11-01,45,15,62,262
659,1129,44,2025-03-01,433,34,80,282
660,430,48,2024-11-01,91,1,55,272
661,1064,13,2024-05-01,481,12,45,240
662,95,49,2025-05-01,489,50,69,282
663,65,49,2025-01-01,465,13,26,84
664,976,19,2024-08-01,416,23,49,159
665,490,18,2025-11-01,40,41,44,139
666,142,9,2025-05-01,215,8,66,289
667,390,44,2025-01-01,351,5,61,78
668,651,24,2025-01-01,121,31,13,184
669,1117,10,2024-12-01,281,33,29,157
670,659,39,2024-02-01,431,22,24,160
671,969,5,2024-05-01,398,46,38,283
672,92,47,2024-11-01,144,45,73,272
673,272,10,2025-12-01,330,1,18,224
674,1132,48,2025-12-01,165,9,40,239
675,259,19,2024-06-01,401,24,51,68
676,871,39,2024-03-01,27,30,14,129
677,552,34,2024-12-01,450,26,68,155
678,343,12,2024-08-01,327,36,33,135
679,188,36,2024-12-01,266,21,46,128
680,122,8,2024-06-01,138,21,56,139
681,197,21,2025-10-01,129,20,14,205
682,776,17,2024-04-01,403,48,74,121
683,453,28,2025-01-01,266,48,72,61
684,61,13,2024-04-01,443,31,75,141
685,697,21,2025-01-01,457,10,22,233
686,869,18,2025-04-01,288,30,50,215
687,429,20,2025-05-01,194,16,78,121
688,1144,11,2024-12-01,148,28,78,184
689,975,48,2025-09-01,47,26,37,169
690,355,10,2025-04-01,162,24,76,138
691,552,21,2025-03-01,238,12,69,50
692,90,22,2024-05-01,485,32,42,166
693,712,32,2024-03-01,113,23,38,167
694,269,16,2024-10-01,288,16,48,86
695,466,30,2024-09-01,302,34,51,290
696,1044,21,2025-07-01,466,15,43,141
697,185,49,2025-08-01,144,31,53,60
698,8,35,2024-05-01,429,27,44,88
699,562,7,2025-12-01,75,29,76,105
700,835,37,2025-01-01,477,39,10,221
701,1137,21,2025-04-01,382,42,78,101
702,907,33,2025-12-01,356,0,12,257
703,84,36,2024-09-01,382,39,63,124
704,901,36,2024-08-01,467,40,24,289
705,181,24,2024-10-01,337,28,78,174
706,3,21,2024-02-01,219,45,15,129
707,1000,28,2025-04-01,26,28,56,201
708,933,37,2024-11-01,204,2,72,220
709,426,35,2025-06-01,410,38,30,150
710,45,31,2024-10-01,396,42,76,118
711,422,49,2025-07-01,33,10,22,120
712,127,50,2024-09-01,285,46,41,236
713,1015,46,2025-03-01,228,2,31,155
714,170,47,2024-12-01,62,19,60,128
715,641,25,2025-02-01,308,38,12,144
716,217,19,2025-01-01,169,10,26,252
717,1163,19,2024-10-01,142,32,62,167
718,187,38,2024-10-01,65,9,21,185
719,736,37,2025-02-01,91,41,53,210
720,1083,29,2025-10-01,308,43,43,192
721,1122,50,2024-11-01,411,1,36,133
722,111,25,2024-05-01,74,22,58,274
723,705,31,2024-05-01,362,9,20,171
724,554,42,2025-06-01,202,7,60,265
725,281,15,2024-07-01,54,50,36,100
726,988,9,2025-07-01,425,48,66,114
727,877,36,2024-12-01,148,45,52,65
728,1114,11,2025-12-01,271,4,36,269
729,259,4,2025-09-01,231,40,62,152
730,507,31,2024-05-01,443,5,70,147
731,755,25,2024-04-01,212,44,78,206
732,1185,34,2024-08-01,356,44,32,247
733,389,32,2024-11-01,223,14,37,137
734,725,40,2024-11-01,450,43,48,106
735,297,28,2024-01-01,223,20,50,64
736,502,31,2025-06-01,374,43,56,241
737,574,1,2024-04-01,222,20,46,251
738,518,49,2025-11-01,279,32,24,68
739,807,23,2024-12-01,208,0,20,259
740,77,50,2024-08-01,132,6,26,270
741,167,5,2025-03-01,143,0,35,238
742,779,46,2024-09-01,34,22,51,210
743,183,32,2024-05-01,230,2,40,169
744,721,50,2024-06-01,66,1,73,197
745,661,15,2025-06-01,345,44,36,232
746,753,1,2024-03-01,105,6,37,207
747,574,18,2025-01-01,220,2,80,299
748,400,16,2025-01-01,431,48,73,171
749,755,27,2025-07-01,251,37,12,277
750,914,34,2024-07-01,40,20,49,122
751,1098,48,2024-02-01,354,14,42,158
752,419,50,2024-02-01,204,2,37,188
753,547,44,2024-12-01,128,27,19,110
754,164,34,2025-11-01,44,11,38,210
755,560,49,2024-11-01,243,50,72,230
756,816,45,2024-05-01,12,37,76,113
757,550,49,2025-06-01,473,11,46,288
758,366,10,2025-06-01,375,24,33,209
759,566,39,2024-11-01,321,13,51,125
760,1141,29,2025-09-01,214,42,58,189
761,391,45,2025-04-01,402,23,60,226
762,895,49,2025-10-01,173,36,36,60
763,922,36,2024-04-01,6,46,80,62
764,301,36,2024-10-01,236,34,60,82
765,1046,31,2024-02-01,58,30,17,61
766,821,20,2024-11-01,124,9,20,185
767,1141,16,2024-08-01,55,24,62,243
768,10,10,2025-12-01,355,39,34,232
769,930,43,2024-08-01,297,30,50,143
770,1168,6,2024-06-01,7,5,33,227
771,442,43,2024-12-01,473,34,47,226
772,19,39,2024-11-01,257,11,76,127
773,967,44,2024-09-01,395,18,67,179
774,771,1,2025-09-01,298,4,18,60
775,825,40,2024-03-01,332,7,71,94
776,674,19,2024-04-01,363,4,51,137
777,1018,34,2024-09-01,322,46,19,232
778,32,48,2024-03-01,85,41,38,184
779,108,20,2024-12-01,401,4,55,54
780,60,45,2025-01-01,18,38,11,246
781,182,9,2025-08-01,216,3,27,258
782,152,14,2025-04-01,199,2,47,205
783,186,38,2025-05-01,437,11,71,163
784,493,25,2025-07-01,408,4,23,90
785,772,38,2024-09-01,324,24,60,65
786,953,27,2024-03-01,147,37,20,286
787,288,11,2024-10-01,201,46,21,294
788,131,40,2024-05-01,77,4,35,247
789,387,11,2025-06-01,219,4,70,191
790,1131,24,2025-01-01,494,40,42,51
791,446,46,2025-12-01,274,43,80,127
792,89,38,2025-05-01,155,37,59,63
793,121,19,2025-10-01,139,28,38,103
794,406,19,2024-04-01,294,39,53,61
795,781,6,2025-02-01,303,45,50,140
796,1060,30,2025-08-01,56,2,67,96
797,882,37,2025-05-01,141,37,56,194
798,609,23,2025-01-01,358,43,67,240
799,452,9,2025-07-01,241,17,27,228
800,105,37,2025-07-01,385,47,63,232
801,832,22,2024-08-01,2,26,71,250
802,492,23,2025-09-01,188,25,21,255
803,162,37,2025-01-01,37,31,26,289
804,662,31,2025-05-01,109,33,56,60
805,1036,8,2024-01-01,193,41,63,95
806,105,6,2024-01-01,112,35,29,144
807,417,11,2025-05-01,441,23,63,203
808,1112,9,2025-11-01,93,4,32,90
809,45,13,2024-07-01,0,49,47,105
810,897,21,2024-05-01,249,14,71,176
811,962,36,2025-12-01,142,46,37,90
812,1215,29,2025-02-01,466,17,35,105
813,363,25,2025-02-01,142,6,79,192
814,1194,32,2025-01-01,455,48,35,270
815,792,34,2025-10-01,206,50,53,101
816,543,16,2025-09-01,408,15,34,222
817,892,37,2025-09-01,459,40,35,94
818,347,37,2024-07-01,190,43,55,136
819,697,38,2025-02-01,395,8,49,246
820,478,19,2025-03-01,161,15,51,172
821,583,29,2024-07-01,446,34,23,227
822,860,33,2024-04-01,335,37,58,132
823,604,46,2024-12-01,291,34,45,75
824,840,50,2024-06-01,405,17,66,71
825,34,27,2025-04-01,317,15,51,175
826,461,49,2024-06-01,42,5,13,241
827,1078,12,2025-06-01,110,15,41,268
828,1074,44,2025-11-01,333,16,69,80
829,687,33,2025-05-01,251,19,15,159
830,466,1,2025-09-01,500,16,32,198
831,18,40,2025-09-01,241,16,33,213
832,1192,4,2025-05-01,240,23,65,290
833,211,45,2024-09-01,320,7,70,113
834,722,18,2024-08-01,178,38,60,275
835,1056,16,2025-12-01,42,6,50,260
836,1063,11,2024-07-01,349,40,40,272
837,1144,18,2024-09-01,375,22,78,167
838,398,26,2024-06-01,459,46,61,91
839,862,12,2025-08-01,396,13,25,292
840,1196,8,2024-08-01,3,14,13,240
841,147,9,2025-03-01,311,28,39,123
842,552,7,2025-02-01,188,13,57,83
843,581,17,2025-08-01,470,9,38,239
844,974,4,2025-09-01,257,34,34,66
845,260,8,2024-12-01,249,22,24,282
846,610,29,2025-08-01,42,22,47,105
847,222,12,2025-11-01,206,14,47,235
848,1142,14,2024-09-01,30,17,79,118
849,758,12,2024-06-01,146,29,15,153
850,994,23,2024-10-01,373,13,55,131
851,1003,50,2024-10-01,122,24,40,86
852,1173,44,2024-01-01,243,28,52,279
853,690,29,2025-10-01,297,40,17,185
854,940,30,2025-12-01,180,0,70,101
855,220,13,2024-10-01,340,6,32,132
856,222,1,2025-05-01,462,15,54,240
857,546,35,2024-12-01,68,5,23,281
858,918,44,2025-07-01,462,3,55,105
859,109,27,2024-07-01,92,21,63,210
860,739,15,2025-06-01,173,6,13,211
861,1044,16,2025-05-01,66,30,42,293
862,1074,43,2025-01-01,205,0,25,95
863,475,38,2024-08-01,388,2,14,233
864,343,14,2024-02-01,348,27,60,104
865,533,29,2024-11-01,182,22,61,253
866,176,6,2025-10-01,265,36,65,264
867,698,42,2024-07-01,488,9,16,163
868,284,6,2025-09-01,247,33,17,141
869,725,50,2024-02-01,439,16,59,116
870,755,48,2024-02-01,39,30,48,262
871,925,19,2024-02-01,122,32,26,182
872,452,37,2025-10-01,456,9,26,113
873,490,9,2024-10-01,343,34,17,294
874,1011,6,2025-11-01,278,34,18,157
875,838,47,2024-01-01,421,4,39,280
876,1110,41,2025-01-01,24,44,44,86
877,1126,46,2024-03-01,134,13,42,239
878,856,11,2025-09-01,338,15,63,282
879,623,25,2025-04-01,460,0,41,282
880,982,16,2024-12-01,243,21,10,100
881,368,30,2025-11-01,305,30,61,262
882,152,16,2024-03-01,265,26,21,217
883,7,16,2025-10-01,203,22,42,245
884,169,24,2025-02-01,428,18,39,258
885,828,10,2025-08-01,284,4,78,181
886,539,27,2024-11-01,152,23,10,146
887,240,28,2025-08-01,294,47,58,161
888,949,39,2024-01-01,48,21,18,258
889,408,4,2025-01-01,144,5,75,68
890,160,47,2024-05-01,165,49,43,197
891,344,8,2025-11-01,481,4,17,201
892,89,12,2024-07-01,133,0,51,178
893,1031,44,2024-02-01,387,41,53,300
894,156,45,2024-04-01,68,35,15,252
895,38,8,2025-01-01,408,14,73,184
896,381,43,2025-09-01,209,5,54,256
897,1057,8,2024-09-01,99,20,37,107
898,967,7,2025-12-01,93,0,29,185
899,1094,4,2025-01-01,445,25,31,185
900,284,15,2025-07-01,363,17,42,91
901,986,19,2025-08-01,431,32,39,183
902,490,41,2025-03-01,299,3,45,196
903,451,34,2025-08-01,119,46,56,264
904,420,18,2025-08-01,489,14,41,126
905,783,49,2025-02-01,48,47,36,133
906,177,21,2024-11-01,392,27,64,74
907,617,45,2025-06-01,245,41,66,102
908,148,20,2024-11-01,423,0,50,162
909,371,13,2024-05-01,57,34,17,70
910,727,7,2024-03-01,214,38,63,216
911,1156,23,2024-08-01,80,50,41,170
912,209,33,2025-09-01,199,27,43,142
913,668,40,2025-04-01,26,22,66,127
914,699,4,2025-09-01,408,13,47,171
915,165,21,2024-07-01,151,20,50,298
916,625,40,2025-11-01,189,13,75,297
917,1028,32,2024-07-01,129,48,69,145
918,496,22,2024-03-01,324,34,16,55
919,798,30,2024-08-01,329,0,68,78
920,114,31,2025-03-01,468,3,26,99
921,34,13,2024-09-01,160,13,41,130
922,721,15,2025-02-01,273,16,77,287
923,402,41,2024-07-01,71,43,36,195
924,768,20,2024-08-01,51,23,21,87
925,420,45,2025-12-01,353,29,32,289
926,319,32,2025-11-01,318,12,14,108
927,676,39,2024-11-01,239,28,76,181
928,628,30,2024-06-01,313,48,42,128
929,1114,40,2024-11-01,294,45,20,142
930,972,49,2025-03-01,388,33,61,165
931,863,45,2025-12-01,223,40,37,152
932,439,46,2024-07-01,389,15,11,96
933,738,45,2024-09-01,453,47,24,130
934,1095,39,2024-11-01,281,47,77,220
935,333,44,2025-08-01,70,21,48,292
936,387,45,2025-04-01,162,7,43,54
937,595,41,2025-09-01,329,38,24,107
938,1080,1,2025-10-01,128,15,71,136
939,336,35,2025-09-01,59,22,12,153
940,838,44,2024-11-01,261,5,46,181
941,579,34,2025-12-01,70,50,78,227
942,796,18,2024-09-01,390,17,68,213
943,1112,1,2025-08-01,358,43,12,215
944,1145,30,2024-05-01,111,36,11,105
945,1217,10,2024-01-01,5,13,65,126
946,991,48,2024-08-01,387,39,20,126
947,399,40,2025-09-01,351,2,36,155
948,1067,26,2025-01-01,109,24,75,150
949,947,1,2024-02-01,272,14,20,100
950,515,31,2025-04-01,432,48,58,271
951,180,16,2024-09-01,404,25,13,66
952,366,49,2025-05-01,108,0,14,207
953,875,34,2024-04-01,76,17,10,238
954,120,5,2024-07-01,68,2,66,297
955,325,32,2024-09-01,73,21,27,60
956,218,50,2025-09-01,464,19,30,274
957,82,17,2025-09-01,5,39,48,107
958,80,13,2025-06-01,44,21,11,115
959,97,20,2024-09-01,376,10,74,130
960,961,36,2025-01-01,211,25,55,91
961,1140,36,2024-04-01,194,38,20,246
962,437,41,2025-05-01,35,0,43,250
963,740,20,2025-03-01,288,2,67,103
964,538,11,2024-07-01,240,42,68,93
965,314,45,2025-02-01,171,24,59,268
966,268,9,2024-10-01,303,2,43,268
967,440,1,2024-07-01,51,14,12,237
968,285,40,2025-07-01,439,32,67,81
969,578,46,2025-02-01,216,31,21,299
970,1152,32,2024-07-01,231,36,34,298
971,203,11,2024-03-01,293,2,37,119
972,915,6,2024-11-01,104,20,13,140
973,844,40,2024-06-01,227,34,60,75
974,700,39,2025-08-01,132,5,58,150
975,986,46,2025-02-01,401,32,42,52
976,888,11,2024-12-01,389,34,64,264
977,648,40,2024-09-01,260,8,78,156
978,928,50,2024-07-01,261,9,31,122
979,320,4,2025-03-01,145,2,49,234
980,154,18,2025-09-01,426,27,49,78
981,312,21,2024-10-01,135,1,58,128
982,410,1,2025-11-01,59,5,41,80
983,6,37,2024-12-01,417,45,74,75
984,964,48,2025-07-01,44,25,30,146
985,127,27,2025-11-01,236,17,19,205
986,193,9,2024-09-01,199,29,20,58
987,570,41,2024-10-01,99,3,58,130
988,194,10,2024-06-01,362,31,71,81
989,1192,30,2024-12-01,138,4,58,56
990,1176,19,2024-01-01,101,3,47,224
991,1012,18,2024-09-01,210,26,30,85
992,1077,23,2024-11-01,356,28,37,217
993,60,22,2024-01-01,108,10,21,128
994,1095,8,2025-09-01,33,40,47,92
995,43,45,2025-02-01,410,4,55,261
996,693,31,2024-03-01,440,10,41,291
997,363,43,2024-05-01,3,29,72,154
998,39,19,2024-04-01,218,12,17,277
999,860,11,2024-01-01,278,27,37,243
1000,1130,15,2024-09-01,224,37,79,145
1001,533,35,2024-08-01,127,48,17,63
1002,144,41,2025-05-01,295,42,13,129
1003,1028,46,2025-12-01,209,3,22,63
1004,1044,39,2025-08-01,289,9,43,176
1005,1023,22,2025-07-01,64,49,37,190
1006,1063,50,2025-04-01,242,42,45,62
1007,28,39,2025-05-01,156,36,26,90
1008,971,40,2025-04-01,104,30,12,208
1009,20,48,2025-09-01,126,18,72,237
1010,1117,10,2024-11-01,481,43,10,129
1011,842,20,2024-03-01,372,2,77,55
1012,554,49,2024-07-01,93,32,52,213
1013,455,33,2025-07-01,336,24,30,101
1014,894,36,2024-06-01,173,4,37,61
1015,526,38,2025-12-01,347,23,61,123
1016,1091,18,2025-04-01,103,1,71,171
1017,1086,24,2024-11-01,232,46,11,263
1018,538,49,2025-01-01,331,27,35,130
1019,188,34,2024-04-01,419,16,46,140
1020,834,32,2025-08-01,423,34,80,158
1021,483,14,2024-12-01,488,44,22,69
1022,1190,28,2025-10-01,18,31,32,136
1023,846,22,2024-08-01,160,13,77,145
1024,115,16,2025-07-01,441,1,51,150
1025,951,35,2025-05-01,297,48,74,130
1026,1043,21,2024-01-01,469,15,12,59
1027,110,15,2025-07-01,239,8,57,241
1028,244,39,2024-04-01,385,19,55,207
1029,185,32,2025-11-01,103,6,26,180
1030,1021,26,2025-03-01,271,25,54,211
1031,973,34,2024-04-01,101,29,52,69
1032,642,11,2024-08-01,411,25,10,97
1033,403,24,2025-06-01,123,48,35,163
1034,491,31,2025-04-01,270,16,71,194
1035,482,31,2024-06-01,72,15,64,243
1036,232,43,2025-08-01,288,25,14,145
1037,49,35,2025-11-01,489,47,32,241
1038,1080,9,2024-07-01,242,11,33,205
1039,470,22,2024-03-01,108,40,64,70
1040,697,4,2024-07-01,161,5,17,87
1041,1087,23,2025-06-01,13,35,54,199
1042,112,46,2025-11-01,490,21,47,256
1043,1038,46,2024-09-01,24,15,43,281
1044,1152,28,2025-12-01,45,9,34,146
1045,625,25,2025-04-01,480,21,45,67
1046,759,7,2024-03-01,364,7,18,82
1047,121,24,2024-03-01,446,50,32,96
1048,1183,34,2025-03-01,3,25,55,99
1049,402,48,2024-04-01,167,34,56,102
1050,819,21,2024-01-01,335,32,49,253
1051,901,29,2025-03-01,263,38,12,212
1052,1136,41,2024-03-01,169,26,30,189
1053,911,45,2024-05-01,57,4,65,101
1054,249,16,2025-07-01,431,32,69,142
1055,1015,8,2024-05-01,44,19,16,282
1056,1071,42,2024-10-01,95,34,62,99
1057,260,23,2024-01-01,439,0,50,292
1058,823,36,2025-04-01,278,11,38,134
1059,651,11,2025-09-01,82,28,72,52
1060,313,45,2024-02-01,397,30,34,227
1061,27,34,2025-07-01,158,15,16,94
1062,1065,23,2025-02-01,124,0,42,163
1063,15,33,2025-07-01,489,37,20,135
1064,184,46,2025-12-01,365,24,38,72
1065,1150,19,2025-02-01,342,50,74,194
1066,492,29,2025-06-01,498,31,18,108
1067,1049,13,2025-08-01,88,8,35,107
1068,586,48,2025-03-01,323,23,54,298
1069,1054,41,2025-07-01,38,16,51,144
1070,26,40,2025-09-01,474,39,54,235
1071,834,16,2025-02-01,60,45,55,192
1072,1217,22,2025-10-01,250,4,22,198
1073,252,25,2024-10-01,326,30,22,220
1074,625,23,2024-07-01,280,24,34,132
1075,209,11,2025-12-01,270,50,12,137
1076,787,28,2025-07-01,165,3,40,230
1077,646,29,2024-09-01,260,15,65,55
1078,600,45,2024-10-01,468,27,49,184
1079,971,8,2025-06-01,427,10,49,239
1080,888,6,2024-05-01,284,50,63,214
1081,630,23,2025-01-01,59,43,61,268
1082,850,42,2025-08-01,262,19,49,191
1083,31,49,2024-11-01,30,40,47,224
1084,986,21,2025-10-01,8,6,19,70
1085,519,29,2024-04-01,170,11,48,113
1086,160,7,2025-05-01,435,50,64,120
1087,345,35,2024-04-01,31,12,51,276
1088,99,49,2025-08-01,107,35,64,191
1089,1143,37,2025-09-01,267,3,40,120
1090,1072,25,2025-02-01,130,47,12,261
1091,32,13,2025-06-01,203,33,27,99
1092,1029,27,2024-03-01,20,31,77,222
1093,207,8,2025-01-01,416,17,22,65
1094,152,16,2024-01-01,65,7,33,50
1095,1001,11,2024-01-01,376,29,24,262
1096,480,24,2025-01-01,227,6,61,287
1097,478,49,2024-10-01,370,10,28,147
1098,33,36,2025-12-01,169,36,34,200
1099,9,9,2025-01-01,430,9,51,199
1100,298,29,2024-07-01,240,0,50,81
1101,803,40,2024-02-01,147,3,66,196
1102,595,35,2024-08-01,176,50,28,70
1103,380,42,2024-11-01,423,43,49,254
1104,867,26,2025-08-01,46,29,74,168
1105,2,38,2025-06-01,62,39,76,216
1106,794,37,2024-08-01,98,5,26,251
1107,953,40,2025-12-01,492,14,53,271
1108,646,10,2024-04-01,425,13,32,234
1109,1179,30,2024-01-01,443,29,36,53
1110,687,20,2025-12-01,386,8,49,109
1111,1021,19,2024-11-01,498,16,54,177
1112,200,33,2024-08-01,412,46,75,135
1113,129,25,2024-03-01,462,10,65,284
1114,1151,6,2024-04-01,274,33,63,210
1115,918,19,2024-02-01,442,11,32,213
1116,598,9,2024-06-01,409,34,77,76
1117,760,14,2025-01-01,387,13,70,142
1118,193,16,2025-04-01,362,19,16,185
1119,961,16,2025-03-01,464,29,67,198
1120,4,21,2024-11-01,136,28,65,115
1121,1075,31,2025-11-01,74,48,16,293
1122,490,33,2025-06-01,108,19,51,216
1123,536,49,2024-03-01,90,18,13,113
1124,546,27,2024-04-01,205,48,15,300
1125,601,14,2024-12-01,34,8,42,128
1126,1119,12,2024-01-01,466,42,76,261
1127,494,21,2025-01-01,200,21,28,185
1128,928,39,2024-02-01,350,31,14,233
1129,954,25,2025-02-01,79,39,28,217
1130,1126,18,2024-02-01,426,10,48,91
1131,598,14,2025-01-01,245,33,55,241
1132,1050,37,2025-10-01,104,23,62,99
1133,1028,14,2024-09-01,55,27,26,90
1134,1153,47,2024-07-01,15,37,32,293
1135,818,25,2025-12-01,284,38,42,265
1136,1092,39,2025-03-01,285,7,75,221
1137,118,12,2024-03-01,480,36,47,271
1138,669,37,2024-09-01,392,26,44,238
1139,708,9,2024-01-01,178,33,68,75
1140,469,36,2025-09-01,196,23,38,196
1141,779,12,2025-05-01,47,26,26,57
1142,590,9,2024-05-01,349,29,64,274
1143,720,35,2024-10-01,411,24,21,264
1144,961,27,2024-09-01,1,18,34,271
1145,110,14,2025-02-01,130,31,45,229
1146,332,17,2024-04-01,120,42,63,115
1147,1110,26,2024-03-01,356,38,21,99
1148,40,14,2024-11-01,454,4,30,249
1149,118,33,2024-12-01,176,49,76,209
1150,9,44,2024-11-01,433,6,74,130
1151,464,48,2025-12-01,230,31,15,276
1152,557,35,2024-06-01,103,36,60,209
1153,1173,14,2025-05-01,191,9,27,142
1154,119,22,2025-07-01,476,23,16,163
1155,434,47,2024-07-01,264,9,38,207
1156,88,31,2025-05-01,186,9,72,77
1157,934,48,2024-05-01,248,8,48,265
1158,958,6,2025-06-01,138,45,35,128
1159,97,49,2025-08-01,462,21,68,268
1160,1171,24,2024-09-01,53,40,36,207
1161,437,17,2024-07-01,356,11,78,109
1162,121,32,2025-09-01,493,5,24,201
1163,133,24,2024-02-01,107,21,66,80
1164,584,43,2025-06-01,201,44,28,291
1165,778,34,2025-01-01,187,22,45,271
1166,94,47,2024-11-01,446,44,20,78
1167,1029,41,2025-04-01,52,32,31,134
1168,199,22,2025-02-01,155,12,63,96
1169,587,43,2025-08-01,8,9,44,76
1170,431,38,2024-10-01,336,17,49,201
1171,5,23,2025-02-01,487,4,45,85
1172,49,6,2024-02-01,347,31,56,124
1173,753,48,2024-02-01,357,45,22,123
1174,1129,44,2024-06-01,21,38,56,168
1175,189,33,2025-08-01,464,26,73,189
1176,882,22,2025-03-01,155,19,33,123
1177,739,31,2024-09-01,352,32,34,227
1178,907,31,2025-09-01,26,22,23,121
1179,760,34,2025-05-01,407,38,14,98
1180,855,16,2024-03-01,204,5,48,110
1181,21,28,2024-07-01,446,38,62,274
1182,392,42,2025-06-01,127,9,55,99
1183,279,26,2024-01-01,223,17,19,114
1184,125,15,2024-06-01,463,10,17,178
1185,425,31,2024-08-01,85,17,55,225
1186,516,37,2025-05-01,316,26,27,51
1187,293,44,2024-09-01,351,9,31,80
1188,661,9,2025-10-01,350,48,16,206
1189,897,21,2024-04-01,483,47,77,237
1190,91,6,2025-11-01,371,27,17,79
1191,1031,10,2025-03-01,446,0,45,103
1192,991,49,2025-03-01,119,21,14,195
1193,954,35,2025-04-01,327,30,28,114
1194,939,1,2024-03-01,148,0,12,122
1195,584,40,2025-08-01,15,44,19,275
1196,198,45,2025-11-01,414,8,46,229
1197,1190,14,2025-04-01,101,31,78,137
1198,658,44,2024-01-01,265,40,36,265
1199,557,45,2025-01-01,447,5,35,212
1200,851,14,2025-07-01,185,27,75,161
1201,196,50,2024-10-01,351,41,29,65
1202,301,48,2025-02-01,482,42,31,171
1203,100,7,2025-02-01,311,27,78,132
1204,79,5,2024-09-01,92,8,33,243
1205,269,41,2025-04-01,334,31,19,118
1206,604,49,2024-06-01,220,5,68,205
1207,741,17,2024-06-01,363,16,51,220
1208,1061,36,2024-10-01,257,9,12,256
1209,863,36,2025-05-01,350,20,32,72
1210,155,42,2025-05-01,492,16,44,97
1211,290,29,2025-04-01,462,25,23,69
1212,228,38,2024-02-01,166,43,73,96
1213,202,11,2024-06-01,428,38,78,62
1214,16,42,2024-01-01,91,41,65,205
1215,370,33,2025-04-01,135,40,13,51
1216,1165,22,2025-05-01,281,23,55,149
1217,577,19,2024-12-01,175,33,43,101
1218,920,35,2025-11-01,161,4,69,138
1219,34,39,2024-12-01,458,19,36,104
1220,827,34,2024-06-01,382,34,18,207
1221,496,41,2024-06-01,392,45,15,300
1222,1095,39,2024-04-01,364,26,76,293
1223,383,42,2025-08-01,432,27,70,95
1224,501,16,2025-04-01,14,26,68,233
1225,1134,13,2024-01-01,188,12,66,161
1226,702,14,2024-11-01,26,11,38,60
1227,1138,8,2025-03-01,332,50,37,119
1228,1083,30,2024-09-01,33,36,10,97
1229,814,7,2024-11-01,448,18,75,114
1230,388,43,2025-08-01,498,43,22,83
1231,522,32,2025-01-01,72,14,79,152
1232,66,39,2024-11-01,200,17,27,51
1233,274,48,2024-12-01,12,15,22,74
1234,1038,28,2024-01-01,450,18,10,190
1235,1073,19,2025-07-01,274,42,77,232
1236,382,12,2025-06-01,178,0,25,102
1237,1095,49,2025-10-01,199,31,77,233
1238,145,23,2024-07-01,450,11,71,108
1239,433,25,2025-09-01,453,20,27,67
1240,1177,34,2024-04-01,303,21,55,64
1241,219,37,2024-08-01,301,12,57,199
1242,958,19,2025-04-01,478,16,72,255
1243,831,33,2024-03-01,298,44,43,224
1244,98,13,2024-07-01,423,40,70,117
1245,301,14,2024-06-01,33,6,61,241
1246,94,11,2024-09-01,165,2,50,241
1247,265,43,2025-01-01,95,45,71,264
1248,510,20,2025-08-01,154,44,15,134
1249,922,5,2024-06-01,143,5,71,151
1250,843,6,2024-07-01,165,6,20,89
1251,1147,5,2024-03-01,459,47,27,202
1252,109,38,2024-12-01,305,48,14,259
1253,40,48,2024-03-01,439,27,58,171
1254,1031,43,2024-07-01,445,37,26,189
1255,1048,43,2025-01-01,290,49,10,128
1256,682,16,2024-01-01,228,0,57,273
1257,230,26,2024-11-01,151,46,20,256
1258,993,26,2025-04-01,92,23,24,114
1259,1094,14,2024-04-01,442,39,57,102
1260,733,44,2025-02-01,76,14,62,297
1261,1059,47,2025-04-01,108,25,65,150
1262,395,47,2024-09-01,337,42,41,69
1263,378,33,2024-06-01,377,29,71,218
1264,579,38,2024-01-01,80,47,56,105
1265,993,8,2024-04-01,269,27,32,67
1266,1056,30,2025-06-01,458,45,16,131
1267,617,45,2025-02-01,77,19,61,69
1268,134,43,2025-12-01,282,40,48,148
